customer_id,tenure,monthly_spend,usage_frequency,support_tickets,plan_type,churn_label
3ed8948c9168d479a37a6de53599a0f465c78aa226e0a206ba0a5187837742b8,8,25.85,4,1,basic,1
d4c8f56634f35772fe9536249d36e56579fea6e526c46239f60e3cf61d07821d,9,100.65,30,0,enterprise,0
e8d964cd6b6f68af17ddc50259ca08ad0964bcc5c4e55bf8f6c1b23d825b8544,27,51.35,4,0,pro,0
dee1c332c30ed921c3e1e2ec840539350d9a11f9054219d2128fddaa6302c02e,33,82.8,30,0,pro,0
84b2421732caa4122ccd688231046d2d7d180c7115e1e9242bb70aeec97b05aa,9,30.95,4,1,basic,1
dd2b7b1e449b77a8c60492d1d11ede767729deeee0f09d32885fe0e02a47840e,22,54.75,30,0,pro,0
d89dc1f1d0732307676327fd43f28606994d2d71c192f8c91d3c6ed922ba50a3,26,40.3,4,0,basic,0
5271cae04e0ac8c0200cb5f2353fc93049ab9ba98ba907389e1e3a29df966007,36,45.4,4,0,basic,0
3468a125c3b2acbe2c398b25e5af269e1ec1df274e6f265111cca87257280f2f,26,38.6,30,0,basic,1
e7838e119b558e6586b057b37667210877ec2d93fb8733ff7b3be88e0b5b53ea,16,53.9,30,0,pro,1
fae4121208d674edd1f3c3c89287ad6fdc0afde8c5520f0f377c9fe352db7edf,33,41.15,30,0,basic,0
4796c4f8d9f9d03a9ceb6e040e16864478f5bd639828b5fbc57632aa3ec8da94,15,30.95,0,1,basic,1
234b6fe6c914c50a5b5110548d85299c832de04272c3b0bd63fdcdcdbe77862a,3,42.85,4,0,basic,0
951075d19f770117e94487b5c696fc373e8c12c7bc0ced8f93c39838e1f6236e,36,36.9,0,0,basic,0
fcd0b5e210fc5784341d6cf642f8769953d82895892da95434d4c27d115c8333,11,31.8,0,0,basic,1
4864ef1697dcaa27b9920c819941fb64b7f2c2a6103bc7fdd4bccd73ab64445e,7,71.75,4,0,pro,0
d722e234a920292eca0fea9fed52d8d807462dd16cd3d08d65424f1a12defbc3,20,36.9,0,0,basic,1
48bbaa3085a51ffe7b2a7b800c0d78bb61d5faa77f82ff801fb8ce99bdf09daa,9,40.3,4,0,basic,0
6b3282bb9876e513c94dd7243807ede075d1abc582fe7a86ac68baed5464f6a2,1,70.05,4,0,pro,1
17650864878221a9fc35933f552225f97bfdd2ac29346bb1da1da8283ee82eb6,14,28.4,0,1,basic,1
bf93bf65076a700738b8d38bcd8e8336471128de8a5f5ac195da98fb39957d3b,33,32.65,4,1,basic,1
a6b8ccef37f1595636adedd99e753ef91330a640b16e47566987edcf566abd79,27,36.05,0,0,basic,0
727e9da2d541afad7dae2721427f3bd9d653060bfe0b9630e576c5fe8b5cf1a9,10,33.5,4,1,basic,0
fd5c7c0606306724cd3a287d4a6d55b51351a3266328acab090b6bcec2a8c053,30,25.85,0,1,basic,0
b5415e9b0b8c9982b452bcbb901fc26a0669269338e4882abd6baa605a12e46f,24,73.45,4,0,pro,0
cde7b163f0eff805f2bc8ad8638626f61e8d0555e5946ee4300540bb36c28132,20,35.2,4,0,basic,1
2228bea545a3e7be9d846742f5b8cbbacd0f0e6d6bb98cbc0ac4ba1c8063da44,2,67.5,4,0,pro,0
ad0a2c5055ad832240a2d50d92d7b481906da8b3be77beb5014ed44c5f59c8f4,4,35.2,0,0,basic,1
8f142dc19c134f29d7fcff6e5efc0ef83b9eaa7d2fc0d33b5744f3a78dceef96,22,59.85,4,0,pro,0
7a7544d852bc33ca3011ea747c42c6a9eef3ed7c5103a9fa7476b5660bf3cf1f,35,33.5,4,0,basic,0
b6f545abcecc29cfcdc8e4f8a43e7201d3fe1573912f1c21005e68e71ad184b6,15,53.05,30,0,pro,0
af662285ba4ba242d1b4859aa87e37193a7b29a6dbf925c3a4309bf116c4aaab,32,33.5,4,0,basic,1
c8ba0b373408c70127cd2eb71504e5b67a7b5309fe280955943ed40df5570994,33,36.05,4,1,basic,1
b0843121f0b1581fc9ddca60fed7ab8a8db0de77a49d0090a876b9b5355267d9,29,123.6,30,0,enterprise,0
ce0571f41d34f42f3c33cb301f6e4d81b0d70051dde2ae5dce1f1aec008d5c73,14,29.25,0,0,basic,0
6157bf2cded670d685692e39ad7c7d625d421257000c14580502d3575ec20828,28,64.95,4,0,pro,1
82e38ec374d6da8c5b317e91de010f835d5a53f87ac99846b6a8ae54074512f7,7,116.8,30,1,enterprise,0
998d17f027580dffb079697bf312f65f7290188d03335e864bc5ffdabd96db71,22,70.05,30,0,pro,0
55c70d077b7b14d397d2e7cf08ad7b80fa8ffa2324092a0bae0f742e218dd7be,36,29.25,4,1,basic,0
766e7d4a442433ea21b4093f55d28291c5df9963e6f39b31e0fb97c0e216e5c9,8,40.3,4,0,basic,0
03773224b24187951d192947bf0f6de9040cb7de6a3f80b539a7c10270c67da2,34,33.5,0,1,basic,1
3d79d57f4c757ea4b1de44f44a6d07c024831ad055aa64fa96c601a7c7c51933,22,88.75,30,0,pro,0
549f84dda2f83f412d21c8914a30453ed3f255703cd78f826619c763c1bcaae7,29,64.1,30,0,pro,0
4a238aeb82821f211ed2a8205829d8dd06432a1499a3cb99bc70f0c1abc731ed,7,120.2,30,1,enterprise,0
61ba6bc855090875feb81667cac026e258ae2007076c917d61296171b879671f,22,87.9,30,0,pro,0
5abbf01c968ee9f754965de8694d53cc9db7360a6f098587d81a237fc984c9c2,2,114.25,30,0,enterprise,0
eb35d2fa66618027db70baa519123acf9ccfff20948581a7563624fb185a1694,16,60.7,30,0,pro,0
a01c471dab4065beab7072a83f93af151db0fa12cc8a18ebb48c9b5584dc46be,26,41.15,30,0,basic,0
ef0aea206325481550925909cdcae51e301a6f584ea282a244a888e536958ea7,21,48.8,30,0,pro,0
516682f7f4ab37335b73e97984f34e0610c9925a34fa7878cafb829c5969c2d9,10,50.5,30,0,pro,0
3008e0b9e6ef39a7847e7ce16853f32df72b4b05b4752d2f94eb82cb7169d445,27,68.35,30,0,pro,0
a7eaba9176bf76abe788ebd22fca424dd0a78de5ac1019ae8d126a9b18589cf2,22,54.75,30,0,pro,0
2c1663f492a3e53f167efa4be277ba017310898addc19bca4a6fc147c91d57aa,31,73.45,30,0,pro,0
a03dfb3977406ef27d0d2dd51b6dc905583cb58ada2cb850b8a37fc8750fe3f9,23,51.35,30,0,pro,0
b6d423c98b0bbe9f6f1d056d35d7919cfbf8010777e09a7bbd6048f1e0f72600,6,121.05,30,0,enterprise,0
289fa8636c16998b596705e92d4a4dd0717806c3a7b8712e37060b53bf950d1f,2,34.35,4,0,basic,1
5bcc08ebac7a40491513aa65ae8387cd31dccf0fc19f08fb6dfbb28269e23cb4,13,56.45,4,0,pro,0
7600aed52c0acb83aa36d54221d60433655721a5a2d7f85258631b7fe1856056,34,41.15,4,0,basic,0
c6d82f7c4d4d2f08298645690412cfa48ff85364f3990729547bf3365ef455ab,6,78.55,30,0,pro,0
d8b42b85625699448eab7adbb2765178dfe06b20569fdc402e00fd75c675a800,22,29.25,0,0,basic,1
fcb46f1867f8c050180568d4a946f2d8d416444564fbeb5812a9a4303213831a,36,30.95,4,0,basic,1
1e6f076ef43d1e375996a99010a7ecb9347f58c948b478ea0e0aa8831e3a5f7a,28,61.55,4,0,pro,0
45a09f664c9894c982b519f80b7aa30c2a53da20a169272f65ab99bcbe31e8da,32,64.95,4,0,pro,0
353a5d97dc4679b755f0db3755a85cfaf683eddc627eceac7ab9bd916a2f1417,32,73.45,30,0,pro,0
8830f00c347dbe15ef3e5d6daf8d620c13559cc682d651ce0de0483e5e1dec83,25,32.65,0,1,basic,1
c056b49e61a578ce97d495f818877269d303253c8cf5c4431a4752d7566a67f8,19,72.6,4,0,pro,0
f15ae967b75bd20d0d77e94c7b5df12909f96fd7f35a40b6d3d62f6af3d2375f,31,66.65,4,0,pro,0
d92c9c5549399e2f8a5988bb01eb420e354f5a69e9bb465538471eac6b603c31,13,59.0,30,0,pro,1
c87c47d519a9d2e8333c2462815a0acc1a0a654fb1c8c9127fed66909df6c745,6,109.15,30,0,enterprise,0
cf387758f4913d58500e2ba2bba9d5cdb347e22b54fa6d672ebf054e8bb3ed1e,9,75.15,30,0,pro,0
c6b910281acec38710a2d295605b72eaee06087eeea6e15bfaa2a1335015c426,3,53.05,30,0,pro,0
62eba579a858896a419de56daee9af24249f09cafa80329bc38af9e4ae5512ee,17,121.05,30,0,enterprise,0
566191ad36bccd45ee0ca71b8b44cdc32b7228c322292b07f72d4f7f2532e1b1,32,59.0,4,0,pro,0
8740e394a1410dff02e03abf8638bba4468a56e943a2c1912ba54ad164b726bf,18,63.25,30,0,pro,0
79aa0b773410ce80c3b4f9989870f048237b498529f61e4a3156663c8185dd6f,11,27.55,0,1,basic,1
9a9953caf822bdc648d0adc3fcd19e1c1b4ea14bf3cbc8ed814b747df96df424,9,34.35,4,1,basic,1
122ad2b276f2acec1bbd9b2be85d1dc1fec922c203e070d86a06d79b11158e9a,12,25.85,4,0,basic,1
65e9005d95d2c7faf23f369ef38067df4e0c80d76355c4b7db984a4f03f78592,31,70.9,30,0,pro,0
32598bde564f445d23845c8e8ba690ac36f8e08658c377ad648a28ff635acb22,4,30.1,0,0,basic,1
0230b93395ca6756351a126d9f12e4bdca491578395725a1c0756ec2ae1cf82a,25,105.75,30,0,enterprise,0
c26e5655bc8972653df01ea15e66742469c98a9fd61b21c0ff227478649ab6a0,13,55.6,30,0,pro,0
6526455755e660ccac527020ccf7ac27928df97565ae2915126571743083fa75,35,27.55,4,0,basic,1
78c9f09f0a10e885a37e04d045cd962451f54a03338573cb25a4458d44c3d4c2,26,45.4,30,0,basic,0
6f20eeab1512fad657ab55009d4ed9154176618c5ba7b97abefb8ff0e7b5960c,25,53.05,30,0,pro,0
ada732c98fdd00358fb86b2d2940904bc1e8ac1f87524b29b7d04690e2acb629,30,34.35,4,1,basic,0
6d3911d4d17a7049d58e8edc200739ff33280c69f7f0792ee1c989dce4dca69d,22,64.95,4,0,pro,0
31982ba1bf55a49129252ed9662e04990addc03aeda229e32fb89860964ee471,9,93.0,30,0,pro,0
ef411f20f4c07bc7f5050d1528e274094c05c87a8beca01dbfdc943b50294adf,24,105.75,30,0,enterprise,0
108d9d3c0dbed563cb297294c959e51de492b0e0f304c60eca7e4b69efad166d,33,123.6,30,0,enterprise,0
9ec2dbface1e29adc0b8241c0193c8870cf416ccf3199d5b8a22b7911f134d5c,19,31.8,4,1,basic,0
c887208a4af1ee12b636c9d9b8b973e57d55d096552aed027d62cd039a9b4f87,22,35.2,4,1,basic,1
dbbf8caffc646428098e612c256a15018958b732a94d7e6b8494eac0486e767d,26,33.5,4,1,basic,1
73de6bee0cfbce007e261d537df524f874b34cb0a892187871a6c7b6db07d4bd,10,74.3,4,0,pro,0
e34ad2011d9d2b92e7f0b2abf38aed4939bb6c605b6c651d9b1ad9e4bd7af817,29,33.5,0,1,basic,1
ed71ae116c8b93a7849fb064260102cc9d1f09246bb2cf395468c56f292723b6,5,37.75,4,0,basic,0
701403fbf698eafb6ed01f8f13cc08b30705d1c53a9504d4544786a36379058c,7,50.5,30,0,pro,1
c02f7840150d352361470a1ae38c29bd258765622ee244f77adae573b5beac86,10,32.65,4,1,basic,1
3af4ec1e52f2544aa561415a43db3965ccdebe9b4ea30fac265359550d4590b8,12,30.95,4,1,basic,0
a6c4e94fd2005fa9dfab22e4798eeb9e24b0f36930bf10eb93bfeeefaa1d467b,30,58.15,30,0,pro,0
07d584d1d7fc01dbdf928d9c862d1f74d00f9999b0e324e9282602d35858ccc5,2,34.35,0,0,basic,1
0c56cd81748db61d0d6793a452a7d7f3b0f497a6d4310c61a447b0b0326df37d,35,66.65,30,0,pro,1
b1a7387a5c0c9bea64b07477497bd83e6951bd0226d7f245a1cd1a6b0435530c,14,103.2,30,0,enterprise,0
8aabb86578ce93fb586e2e6b638b686752bcf78e08644da696f628225f57d71c,36,71.75,30,0,pro,0
66e3c425863785d75281cbc8646171f4e2571dc08e7585de9f2bc58e89198619,13,50.5,4,0,pro,0
59a9a93474f17508b81cd0d910488239163adcbc653f59ce10a963a0a602f7b5,2,33.5,4,1,basic,1
391ba0c66167667a4b6aba659962baae6a327d07aa8b265ab5aabe7a736493ad,35,63.25,30,0,pro,0
c93dff0d45bfcbf861d060f3ce169c7014335473a70226b9498682324e2fd127,19,42.85,30,0,basic,0
8b9501d0b85da144972537636e16e25668be1764b83514eaafce2bae8dfe7685,24,119.35,30,0,enterprise,0
06dc6d6abd8e5e1a84e234fe9e2a37a9b5549f5b954b1c3363c10b45e3657fa9,15,25.85,4,1,basic,1
8b3fe047673943260cd82720ae36563601585108d10783191773d4cb2dea04f2,7,64.1,30,1,pro,0
d16da95d50a65658459d223a06b63ed7e2ccd987d628144fa37be35375f3e09f,22,42.85,4,0,basic,0
41be6bd349692852fa4bc2f8242fc879bc1d7be3f8ae7b02bbd53a99068df10a,26,73.45,30,1,pro,1
2b6ce511f31472574bdba2724b2192a40d17ef417c5a300c4843bba322a706c5,34,25.85,0,1,basic,0
067e37d091ebc02c7d835d6ad56c9b0a023969d0856b326728c41266abe0a6a5,9,67.5,30,1,pro,0
56565a97b0f7785213c7a3bb337e96206a7b1fc63647a3da444f1ecab489ccbf,16,45.4,4,0,basic,0
40f33c73edd6c0c8db3f447ffbfc1a2e9fc308f80a8e7a70db76d0305e58481c,24,43.7,30,0,basic,0
100da46f9d9853b9957748b2e71bd6a91e4f4f50b7bdde80996beb41de3bd4be,25,50.5,30,0,pro,0
8de4c5ede839de14733451e835e4529189a806d81a2df76edf2466d1a6d4b6ac,33,85.35,30,0,pro,0
a8ef3407fe8dc3a9efaff8e84320c4842861cbd05cc18c88834273204dbc2819,8,70.9,4,0,pro,0
a50d60790b96861db05ca2a470ebd46378948f2070cc155943becbaaed8cf60e,9,33.5,0,0,basic,1
ea789e4f0a378cfe02f05e031b6d158583d2eda6e75dc26d1d332ea9a509aa34,21,44.55,4,0,basic,0
c6e7ecf5cc3ee7dc5091b51737df8b4fdac91e0578bce33fe189f4369d5f3895,19,36.05,0,1,basic,0
ffe5a2666f559da0b71bf9f3a03127f17d3112c4fb8bbf43e91cfa0a9b92d747,29,36.05,0,1,basic,1
afda42c9884c85c9b3f12a3d2ee78ad58e923b5de405adce3b213edca91eea2f,25,121.05,30,0,enterprise,0
228011bb0b5d654137a3583a2f49be99a794218c90e6c13464dddb9daf6218d8,27,27.55,4,0,basic,1
1d9f2d9e72856fc3c3763c71dd6d67192cd18dee489925435e9d4b58bb826dd8,24,70.05,30,1,pro,0
a76b9ecc31fb638e3f0ce5dc82020d33c9e75087b45bb862dac258a16428ef14,34,53.9,30,0,pro,1
137a376d7dbf6084c24a6a19e3b812b429ed9380b7c246f352758304498d1ce2,2,68.35,4,0,pro,1
de3afa3ff3b0b178f09b8347d91ce527d4bc4580429f0390d56071eaacb0dada,32,81.95,30,1,pro,0
eef95a4bde0908317a388641fc53a3b8fdd5379435c8977f75aa3a8d2495fb51,18,74.3,30,0,pro,1
5d84bce9b753ac7c66733afedd4beaf5841e695d6d746ff9651dedb5e02e7e9f,10,33.5,0,1,basic,1
78e53cab5863b4a9235ae62056352936d00cc498e60b5e267d634a4a4ec23725,9,39.45,4,0,basic,0
da1acdab93231c2a712f5f3ec69b2fbe4ad39936cdb36bb7bd5d7fd1d7c916d0,26,33.5,4,1,basic,1
e15b6f57a3fc897196fdce53f67ff12266930ca6f5507c8d016a03d74481a30c,17,59.85,30,0,pro,0
106babaae2833808e2d8a0905aaceff7cca905a3303d0613b8a9e577876ae92c,10,85.35,30,1,pro,0
0102bc866f5bcdddf34efe3536a09dc6dec6356a0c7c6b822fca8b8a3a4b3f9a,23,34.35,4,0,basic,1
a15e9dcc74b635a812b32c66f88ad95910de0976d4fcfdf61288f0802daf4f58,6,62.4,30,0,pro,0
2ff01d0900ff740382d680fac7637f61086a1664ff97232e7c7b30067814abcb,14,28.4,0,1,basic,1
87c199e1928b958be0aeccd22ec2e880c06fcf3099bdf44b3a498353ba33d8da,7,67.5,30,0,pro,0
3d50a685cf03e3a0065a34923448f58c81bd05337db24c659022cc6bdfda56e5,36,44.55,30,0,basic,0
5ba98f47563a2d290dbe49275ed0e068b023edc394f7a490be5dad2a1fb09148,12,95.55,30,1,enterprise,0
3f1e3776ab3dfa6acaa44d481f2cf82872fd1f5b24224a399d9cad97abebc288,26,25.85,0,1,basic,1
70e86a3684d1b1c838f4dfabc11fc699de5d43c91e0dc36a5368e6d89a7338c1,24,63.25,30,0,pro,0
2250508b338e8ff43091629cd701afecee76de5325293470a3aba5c13c0bf273,3,75.15,4,0,pro,0
3d9adfb2887f86020562ca124e399ff71a46ef51f2668e34ffbf952a18f35d0d,16,32.65,0,0,basic,1
e3659dd3195af5a2347c514c11c6bf73ce7d28f497bb95db3b3f489ee5c8e60d,5,39.45,30,0,basic,0
8d3daec0251ae6aac7dae76d7d0df088b59f86f87ad2a6ebf306b784b79a2ad8,16,56.45,30,0,pro,1
3f7a3de1ad4202351c55192f3b4633a8630f51bfb3976bbc0428229f394a2077,2,71.75,30,0,pro,0
d19d1a4ae5651b3fa9713bef09d7473087a4ee203f2ca9d56d4e3ba49fc36151,20,34.35,4,0,basic,1
6ba13e7f240873ba8c1b3da7f81b55063e3889a1eccd197f09ecfd3487abd3f4,10,31.8,0,1,basic,0
bef9e37bab01b6b09d147ef0256f88a72258a0e3119fdfa401888d72afcfac8d,1,62.4,4,0,pro,1
3e5490c667b91e4d1eedc5d4475f3123e7499e8db08cb41f28c00a879f2260a7,30,45.4,30,0,basic,0
bf22538506cb51147fd5b2b6ed2d28da23209d1a8bed9e2d6f92df368f33accc,27,46.25,30,0,basic,0
7d7eb500b8ac2e3bc77f76b17dfa7c97630f9707c362785a290f3a9f2c5ddeac,26,29.25,4,1,basic,1
d37f18279bc44b71eaeff9c720b05f705126ab3f7bca2fce07ac7e56c9e5200e,34,62.4,30,0,pro,0
a3fb5cc01eb00cc3d21c65ddbcd14e985e1af511876a643b8a68ffda49294125,8,124.45,30,0,enterprise,0
d42a3a397d9742ab95a4f952c99c4f8a1357102484f2a432ed579158f808291f,35,41.15,30,0,basic,0
4b73a09743f445142e6970714887be8e27e558c254e8f86879b54140c48f0cff,12,76.0,30,0,pro,0
96d8a4346a420a3a9ada2befeae6c9572917b0667cf6988852bfefe1d31e5695,15,27.55,4,1,basic,0
bd6f61b448c13835280eadd13e931c8b7673bac9695fd8a6c407faa202c4dfe8,1,37.75,30,0,basic,0
7cf081aef64882ab203cdc77602cfff4d8cc6849f4b0dd2377e96991cf7abc41,34,30.1,4,0,basic,1
5429ef6ec8743cc91fdf5f200ea9f8cd6ce34b453851211f5aed141e0927eb1b,23,90.45,30,0,pro,0
a54169ff98acf4fb5574447fe1d39f8fae1222f11d51b76e4b6c2441df20b836,1,77.7,30,0,pro,0
fe7888049f3cbd6e8a70d535c4669dead3fc8dc5c9d12d38d66c159cd89fde48,17,34.35,0,0,basic,1
2c6a14c56346d59ed06e6edced893fbd63cd12993ce14392cdd9a3c5a72eed93,19,107.45,30,0,enterprise,0
bc2c58fe3d30bd2dfe431c2410593a6849ba7043fa3218fff77a427ab3a5f346,5,32.65,4,1,basic,1
76659b5e7693a699fe3adc4dbdf6e5d04824ff4451d66816c843021f51287175,19,85.35,30,0,pro,0
b1c201ec58e1169f9e70b2c562bedaceb3753e3b544f6d9296ca73d2abae3169,33,56.45,4,0,pro,0
e5d831cb1698b1e60f88e8f5d22bda9f883d3aff517f257207fc495c4d5f4873,5,37.75,30,0,basic,1
eeba31d1c0595cd697021ffd2843c1209c89d502df3ce4fb0a8de63a4507a749,13,27.55,0,0,basic,0
b89d19150ec3f3332997d303d6041a282782c77756a836fac1100c76d338a59c,10,33.5,0,1,basic,1
b9c41d3af517f75e2d8e3a93b588f40f2fbc59ee9977818797ace7128da5c6ea,19,64.95,4,0,pro,0
d57ba50ee5e7750861ff67e249d2436706f2612e20bb2328a48b7612f6bf4e68,13,64.1,4,0,pro,0
02f5967dce5cb377303458e36e595d14516d07c2d908f7a05d51a1d6fbf059fb,35,36.05,4,1,basic,1
ab0bc247735e589b93fdf939e36eb514c0c39911e06ec29e682927a61adf0e20,19,105.75,30,1,enterprise,0
ab0e36baeb5afc000730ed70187d2a0c2edeeddc5a24e8880bef54e794941385,29,73.45,30,0,pro,0
1540a5b23f4f2bedd6876514ad73623b1d14b2a6ecbe511a0da77069f3bc4de3,1,68.35,4,0,pro,0
9efff168bfa5cc59a09a79c09676abee49f0d20989062981c3aea3d1d329a4f2,33,47.95,4,0,pro,0
190faa865f6c42ab8c4bba7f1222f55edfd718fd436a7312b9eb694bb677da1d,32,25.85,4,0,basic,0
801b4bfb5a7b8596ab43e800a318fb0c7d9d8c491cf08aee95cfe8298dd0c4df,29,55.6,4,0,pro,0
5c7f6f81f23a4021cf93e5c727ce457bd8fc13b9a9b5c85ea7c2cf4cb791219d,10,104.05,30,0,enterprise,0
c5994aaf1b9bacdc62c939dfabc7052a8ae6329a2a68b8dae26f0cfd1ac768f4,30,64.95,30,0,pro,0
68a0bce30282fe6a4b6b9e8a1b15d5fbbd5416d2180a5ef0bd8e3c5573b64b8c,15,25.85,0,0,basic,1
56e1fff763abb00de9c4fbb2fcdfb98309be422756db209cc2fa9c328fe37e27,23,70.05,30,0,pro,1
72631cfa6d28237bff0bddbb4a8e96c65d9b2073455d6d25f03d0a6951825600,1,26.7,4,0,basic,1
19c061fce4662fc613ecffe16bcc0e253f8146579dee66a7e3d1c56089eb24ff,12,26.7,0,1,basic,1
79b1e117fbe708ea13d897613e857f0195e087758968c1939cc0855c2d757f4b,6,50.5,4,0,pro,1
14a0be2888a647844597a3ee68402aeebd8e8b28f8324daa799d43351b6aeb61,36,48.8,30,0,pro,0
090f0d942fb8cb535ce8f487a94cb940cf4463dcad6f0f9e2ec66d834cef18e8,10,29.25,0,1,basic,1
2383c0990761fd40c60dcaf8e6fc37c248da8d8c9353b05cc6aa59c19a01dd91,24,36.9,0,0,basic,1
2ec0afc76574ce3e25a7c0a4599c0a3b8103a2ca86a080ec4c1b3346ca09bc1a,21,74.3,30,0,pro,0
6e57cd53faad67d466c7344ee4bf802629fe7c25278d3c578379fae38a62d0ce,11,30.95,0,0,basic,0
3a7501c61951d4bf6de7781e27f25668536e8bb462295443b6145b2da9293ec4,35,31.8,0,1,basic,0
2ad7c60dd67f504e7560534d87aa74dfa81503784198f708cf2bc1b8eb1808f0,15,53.9,4,0,pro,0
fd8ac4654096fba58ea084f0d9091ad4c459c137af1b3790369b8524fd1f0697,16,117.65,30,0,enterprise,0
e613d00fe477080c0e1f474c500b5e01e1023ca42fd4e486b79f5115688816a3,3,90.45,30,0,pro,0
1386eb946bacf5e97e75bff14cec82d9150bb048266505260eea7c0e1f321cba,34,47.95,4,0,pro,0
de0ef664b0e47a922e619418b2202169741161807e1985d53408a3e97afa9f25,32,47.95,30,0,pro,0
c51d54522cb15ebbed95dfbc7e51d4f2e280a91e15017d36728d3863f3c52230,29,124.45,30,0,enterprise,0
e3176cb412aa7f0807c19924240ce8c5046c727702c20bdc67a2fe5db2223500,25,56.45,4,0,pro,0
7fadd6b2621668111822d78ddbf3cc111b9c17cb1658c3e73867b53a91bf7f68,3,76.85,30,0,pro,0
ee606b1a1c4d9fc6695d2d4aa0e5d768f747833c9c4b69f94a38b7d41c6c2d8c,26,95.55,30,1,enterprise,0
8d5e1fe14a40504511a0fca59d48763527ed36b3142d9b63dace8eb21b3a3aee,33,36.9,0,1,basic,1
a5c57f45c137291df5291eef865443495977c2cbc3e5572aed5e4f3c7e5ae915,20,35.2,4,0,basic,1
57fa1d36010a82ef225b5e81ba76e10b3f9cf92ba0bb1f1cb864d682b1cf7800,26,33.5,4,0,basic,1
6dff1183c1c97509de2c460f05c81746616a92bb31f99f5bb198163f9698283a,22,25.85,4,0,basic,1
d93077c6150a860939e2547c700d8deafe67c3fcb5559f0435c10393c959c857,24,36.05,4,0,basic,1
5f22fa0c07f53bcf7a94ad074192a2e9becb1b7cdbdd30258fbf247717da9bc6,8,35.2,0,0,basic,1
65bf6db30829cfd0432bd0db88be398e8a6d5d0c01d8a87657dde15e65d8b27c,36,103.2,30,1,enterprise,0
5317cb712228138ea92c2b7500f375729ac264430fd456493baba022c375a1a1,31,29.25,0,1,basic,1
8ac334da5cd43e22e27206c04606b1fb5b4bde31bbb0966ebd732d15aea00f63,30,25.85,0,0,basic,1
eba6b76d772750c268b03d7f0ff69b302bdc0fea03e56c1b98049de637262b6e,2,56.45,30,0,pro,0
e03da81d6545766f562e60c788f671ef0a01494ff5a780ef19cb7cda405038ac,27,81.1,30,0,pro,0
f65d9380e14a5fd5bd948a94b184335947c924bf4ac22e6966e34699f8161368,22,51.35,4,0,pro,0
b603864e97c6a63d1db107b96d70fd5aa3a48d88b320bca860724ffebf984f7a,17,28.4,4,1,basic,0
cdc2e1bc2eb1f63f56f51b375aba36d0cd719e1dcad88bd56cb29ba87c705e01,7,30.95,0,1,basic,0
a252504b8c57a4031cbd62de42aaba8135c434d93a0dfdec6c6f26e85ba91453,28,82.8,30,0,pro,1
1a3bca93fd97c5d98a08f8dfe9dd3963021875de76d1a2bffe2f0d4a06194d3e,6,42.0,4,0,basic,0
15e9c760a9b1674e5c41549d2ec7b298c21ac547d4cacc08fa09c2333c2d09ac,18,75.15,30,0,pro,0
797a11fbb89cefa9da0ee3f3ee8bd1da6ee660bf484f8481fae0e8705f36ae9d,12,85.35,30,0,pro,0
3e3422b9fa19eb253327132f55b9d6fe90a7bac8ac5fd094cb6240af03ba41e4,35,36.9,0,0,basic,1
a82430f95c636032a7382320ff5f6145ff498f4c4f7e7768d7a67f7a272d99cb,1,26.7,0,1,basic,1
5c19b4de4562d77b7e0fca0fc373c06e5c56173198fbe9b3a308a490d984aa4d,30,81.1,30,0,pro,0
d0b76c3e219cdf4f02446bb1c786c7678103b4dbc8c151694dd64212e423ff6b,35,85.35,30,0,pro,0
a06ac350219a5e743368009ff6dac436717fdddd3f7ee5033372febca3d8dba1,24,32.65,4,1,basic,1
9416c4b68acc91cb0baaa1a654ab83df8e81ab8379c342ceb7ed2a628adced48,12,41.15,30,0,basic,1
33700ba08e24b2ea8f2005422a91fb2e3e4a1acef331e26eb745ec1342e2d9c1,33,71.75,4,0,pro,0
d13c65891d3d949aba18cf862fc3354ce1763f8b26be4814573fb2409604d708,21,70.05,30,0,pro,0
2e376ed0967cc6d52c97a71cb13b2f47acc14e53916cf79a6f42852a6b9143e8,2,61.55,4,0,pro,0
eb622a6bf656ef83e5a55d24bc880d5e43452ed70ab0b1742f3f2f23e5ff52aa,14,70.9,4,0,pro,0
9cfdf28b3cd98676385cc64b23ef9680d422f1bbb1a9b31a682b0c6f4de0a800,6,27.55,0,0,basic,1
e6efca015898215e933b9418824157b48a5acb14612499f41f8c43001fa9eec8,33,71.75,4,0,pro,0
661138f6eff088b616345da6fc810fcf017b02fcc5767d9c52c9eb4d194137a0,29,61.55,30,0,pro,0
9dc6a272fdb60c780f63912ed0cabaa68229e4637420b7cad1edbdb8ca80979b,32,43.7,4,0,basic,0
5393bef37faef6a48a523096f5c32031fdf2534c9d82f2adab341520c904bfaf,11,26.7,4,0,basic,1
9cd16c43d0d2e5a574fcbce5f92292a784cb88eab99dc87cef2af7a11114ba5c,33,25.85,4,1,basic,1
fa46acf35d00a356e0b24985507f6123b76533aaa220be7324596e0502be33c9,19,55.6,30,0,pro,0
dead9819eb20dd173b465df150e0b381569f14acb85b23aa95e32f4e76128dd2,31,75.15,4,0,pro,0
1d7d6a97b2ba8346c3f271bb17227ae99b3297739d559c05de8df3e7e6ce8c3f,8,74.3,30,0,pro,0
4883ee77bdaf4e36cd3628e771a6b05a71995edd18690f60f64731c4322b3f62,5,33.5,4,0,basic,1
